id;sentence;mean_word_length;mean_syllables;max_syllables;lexical_density;tokens;max_dependency_distance;fin_verbs;mean_band_subtlex;mean_complexity
47;Weitere frühe Badeanlagen sind aus dem Alten Reich des Alten Ägyptens (ca 2700–2200 v Chr), aus Mari in Mesopotamien (um 2000 v Chr), auch aus Knossos in der Minoischen Kultur (um 2000 v Chr) sowie aus der Mykenischen Kultur (ab ca 1600 v Chr) bekannt.;4,37777777777778;1,57777777777778;6;0,3333333333333333;45;55;1;12,72727272727273;2,777777778
48;Im antiken Griechenland und bei den Römern hatte die Badekultur einen sehr hohen Stellenwert.;5,64285714285714;1,92857142857143;4;0,3571428571428572;14;9;1;15,80000000000000;1,800000000
50;Die im späten 8 Jahrhundert v Chr niedergeschriebene Odyssee, die die Abenteuer des Königs Odysseus von Ithaka und seiner Gefährten auf der Heimkehr aus dem Trojanischen Krieg schildert, belegt in zahlreichen Versen den hohen Stellenwert, den die Griechen einer Reinigung mit Wasser beimaßen.;5,72093023255814;1,83720930232558;6;0,4651162790697674;43;32;3;13,80000000000000;4,285714286
51;So schildert der achte Gesang beispielsweise, wie im Hause des Phaiakenkönigs Alkinoos Odysseus von den Haussklaven ein Bad zubereitet wird, bevor er sich an der Tafel seines Gastgebers niederlässt.;5,75862068965517;1,89655172413793;4;0,3793103448275862;29;31;3;14,27272727272727;4,300000000
52;Vergleichbare Stellen belegen eine sorgfältige Reinigung vor Gebeten und Opfern und die Sitte, dem Gast zunächst Wasser zu reichen, damit er sich seine Hände waschen könne und ihm anschließend ein Bad anzubieten.;5,56250000000000;1,90625000000000;4;0,5000000000000000;32;32;2;11,68750000000000;4,700000000
53;Im 5 Jahrhundert v Chr entstanden öffentliche Badeanstalten mit einem Becken und Wannen sowie einem Salbraum (griechisch ????????? balaneion „Badstube“ bzw ??????? lutron „Bad“).;6,16666666666667;2,00000000000000;5;0,4166666666666667;24;25;1;15,70000000000000;2,900000000
54;Ab dem 4 Jahrhundert wurden öffentliche Bäder zu einer verbreiteten Einrichtung in griechischen Städten.;6,42857142857143;2,14285714285714;4;0,5000000000000000;14;10;1;13,42857142857143;2,000000000
55;Ein bestimmtes Bauschema scheint es nicht gegeben zu haben, man findet Räume mit meist 10 bis 22 Wannen oder Sitzwannen sowohl in rechteckiger (zum Beispiel in Olympia) als auch kreisbogenförmiger Anordnung (zum Beispiel in Gortyn, Gela und Megara Hyblaea).;5,43589743589744;1,76923076923077;6;0,3333333333333333;39;44;2;13,61538461538462;3,600000000
57;Neben diesen öffentlichen Bädern gab es auch in Privathäusern bereits Badezimmer.;6,36363636363636;2,18181818181818;4;0,4545454545454546;11;7;1;13,40000000000000;1,500000000
58;Häufig enthielten sie nur ein Waschbecken in Hüfthöhe.;5,75000000000000;1,87500000000000;3;0,5000000000000000;8;7;1;15,75000000000000;3,400000000
61;Es gab außerdem trockene Heißluftbäder.;6,80000000000000;2,40000000000000;4;0,6000000000000000;5;4;1;13,66666666666667;1,545454545
62;Das waren kleine Räume, in denen ein Becken mit Holzkohle für Hitze sorgte.;4,69230769230769;1,69230769230769;3;0,4615384615384616;13;11;2;12,16666666666667;2,285714286
63;300 Jahre später wurde das so genannte Hypokaustum zur Beheizung der Badeanlagen eingeführt.;6,07692307692308;2,38461538461538;6;0,5384615384615384;13;14;1;14,28571428571429;2,352941176
65;Da die Athleten sich für die Wettkämpfe mit Sand und Öl einrieben, wurden Schweiß und Schmutz hinterher mit einer Strigilis (Hautschaber) und Wasser entfernt.;5,45833333333333;1,66666666666667;3;0,4583333333333333;24;27;2;14,09090909090909;3,571428571
66;Es gibt keine Belege, dass Gymnasia vor der römischen Zeit ihren Nutzern bereits heißes Wasser anboten, obwohl dieses zur Entfernung des Öls und Schmutzes besser geeignet gewesen wäre.;5,50000000000000;1,89285714285714;3;0,4642857142857143;28;30;3;12,46153846153846;3,700000000
67;Die griechischen Sportstätten mit integrierten Bädern waren allerdings bereits zu diesem Zeitpunkt Begegnungsstätten, in denen man sich stundenlang aufhielt.;7,21052631578947;2,15789473684211;5;0,4210526315789473;19;13;2;15,75000000000000;4,750000000
69;Die Vorliebe für warme Bäder war in der griechischen Gesellschaft nicht ohne Kritik.;5,46153846153846;1,76923076923077;3;0,4615384615384616;13;8;1;12,66666666666667;1,733333333
70;Der griechische Komödiendichter Aristophanes (um 450 bis 380 v Chr) zweifelt in Die Wolken daran, ob die sich in warmen Bädern verweichlichenden Griechen noch über die Manneskraft verfügten, die ihre Vorfahren in der Schlacht bei Marathon erfolgreich sein ließen.;5,64102564102564;1,82051282051282;6;0,4102564102564102;39;31;3;14,33333333333333;3,900000000
71;Platon (um 428 bis 348 v Chr) plädierte in seinem Dialog Nomoi dafür, heiße Bäder auf Alte und Kranke zu beschränken.;4,42857142857143;1,61904761904762;3;0,3809523809523810;21;15;1;12,57142857142857;2,333333333
72;Noch rigoroser in ihrer Ablehnung waren die Spartaner, die in ihrer Ablehnung warmer Bäder sich auf ihren mythischen Staatsgründer Lykurg beriefen und in ihnen eine Gefahr für die Kriegsfähigkeit ihres Staates sahen.;5,71875000000000;1,96875000000000;4;0,4062500000000000;32;32;3;15,30769230769231;5,000000000
73;Griechische Ärzte wandten bereits Hydrotherapie an, die sie von den Ägyptern übernommen hatten.;6,23076923076923;1,92307692307692;4;0,4615384615384616;13;12;2;14,66666666666667;2,133333333
74;Hippokrates war ein bekannter Befürworter der Kaltwasserbehandlungen.;8,85714285714286;3,00000000000000;7;0,4285714285714285;7;5;1;16,00000000000000;2,285714286
75;Er empfahl kalte Wassergüsse bei Rheuma und Gicht sowie kalte Wickel gegen Fieber.;5,30769230769231;1,84615384615385;4;0,6153846153846154;13;12;1;14,62500000000000;3,071428571
76;Außerdem waren bereits zahlreiche Heilquellen bekannt, von denen viele Göttern geweiht waren.;6,66666666666667;2,16666666666667;3;0,4166666666666667;12;8;2;13,60000000000000;3,625000000
77;An besonders wirksamen Quellen wurden so genannte Asklepios-Tempel errichtet, die von Kranken aufgesucht wurden und die im Grunde schon Sanatorien waren.;5,90909090909091;2,04545454545455;5;0,4545454545454546;22;15;3;14,60000000000000;3,300000000
78;Der berühmteste dieser Tempel befand sich in der Stadt Epidauros.;5,50000000000000;1,70000000000000;4;0,4000000000000000;10;6;1;11,50000000000000;1,454545455
80;Der Ausdruck Fahrradfahren – auch Radfahren oder Radeln, schweizerisch Velofahren – bezeichnet die Fortbewegung auf einem Fahrrad, sei es als Verkehrsmittel im Radverkehr oder als Sportart, die als Freizeitbeschäftigung, zur Erhaltung der Gesundheit oder als sportlicher Wettkampf bis hin zum Leistungssport betrieben wird.;6,68292682926829;2,00000000000000;6;0,4634146341463415;41;38;3;15,89473684210526;4,000000000
81;Die Durchschnittsgeschwindigkeiten beim Fahrradfahren liegen für gewöhnlich bei 10 bis 25 km/h.;6,91666666666667;2,00000000000000;7;0,4166666666666667;12;8;1;15,20000000000000;1,555555556
82;Ein Fahrrad mit limitierter Tretunterstützung („Pedelec“) unterstützt den Fahrer bis zu einer Geschwindigkeit von 25 km/h, bestimmte Modelle sogar bis 45 km/h (S-Pedelec).;5,87500000000000;2,00000000000000;5;0,5416666666666666;24;21;1;15,76923076923077;2,333333333
83;Bei der Tour de France liegt die höchste Durchschnittsgeschwindigkeit eines Fahrers bei 41 km/h.;5,85714285714286;1,64285714285714;6;0,3571428571428572;14;9;1;14,60000000000000;1,300000000
84;Bei Abfahrten werden teilweise Geschwindigkeiten über 100 km/h erreicht.;7,00000000000000;2,11111111111111;5;0,4444444444444444;9;9;1;16,25000000000000;1,400000000
85;Ohne Höhenunterschiede werden höhere Durchschnittsgeschwindigkeiten erreicht: Der Stundenweltrekord für normale Fahrräder liegt seit 2005 bei 50 km/h, mit besonders aerodynamischen Fahrrädern bei 56 km/h.;7,41666666666667;2,37500000000000;7;0,5000000000000000;24;14;2;16,00000000000000;2,933333333
86;Der Geschwindigkeitsweltrekord, der in Bergabfahrt auf einem speziell angefertigten Mountainbike ohne Hilfsantrieb erreicht wurde, liegt bei 223,3 km/h.;7,33333333333333;2,22222222222222;7;0,4444444444444444;18;17;2;16,50000000000000;3,300000000
87;Der allgemeine Stundenweltrekord für ausschließlich mit eigener Muskelkraft betriebene Fahrzeuge liegt deutlich über dem Rekord mit einem klassischen Rennrad.;7,31578947368421;2,26315789473684;5;0,5789473684210527;19;11;1;14,27272727272727;3,272727273
88;Die Französin Barbara Buatois fuhr mit einem vollverkleideten Liegerad am 19 Juli 2009 im US-amerikanischen Romeo eine Strecke von 84,02 km, womit sie als erste Frau eine Strecke von mehr als 80 km in einer Stunde mit einem Liegerad zurücklegte.;5,10000000000000;1,82500000000000;6;0,4000000000000000;40;39;2;13,12500000000000;3,666666667
89;"Den aktuellen Stundenweltrekord der Männer hält der Schweizer Francesco Russo; er fuhr am 26 Juni 2016 im deutschen Klettwitz 92,43 km.";5,38095238095238;1,71428571428571;5;0,4761904761904762;21;12;2;12,50000000000000;2,600000000
90;Ohne Eingriffe durch den Fahrer würde ein Rad innerhalb kürzester Zeit umfallen.;5,66666666666667;1,91666666666667;3;0,5000000000000000;12;12;1;11,50000000000000;2,125000000
91;Der Fahrer hält das System Fahrrad/Fahrer mit kleinen Lenkausschlägen im Gleichgewicht.;6,33333333333333;1,83333333333333;4;0,5833333333333334;12;11;1;11,14285714285714;2,800000000
92;In den letzten Jahren wurden durch die Zunahme des Radfahrens auch vermehrt die medizinischen Aspekte des Fahrradfahrens untersucht.;6,33333333333333;2,05555555555556;5;0,5000000000000000;18;18;1;13,44444444444444;2,222222222
93;Generell gilt Fahrradfahren als sehr gesund (Herz- und Kreislauftraining) und gelenkschonend.;7,18181818181818;2,09090909090909;4;0,6363636363636364;11;13;1;15,00000000000000;1,875000000
94;Dabei kommt es aber darauf an, eine gute Ergonomie für den gesamten Körper herzustellen.;5,21428571428571;1,92857142857143;4;0,4285714285714285;14;14;1;10,50000000000000;3,100000000
95;Nicht alle Arten des Radfahrens erreichen dies in gleicher Weise.;5,50000000000000;1,80000000000000;3;0,5000000000000000;10;6;1;12,60000000000000;1,700000000
96;Untersuchungen unter anderem des ADFC haben ergeben, dass die Haltung auf dem sogenannten Reiserad bei richtiger Rahmengröße und richtigem Sattel die Haltung ist, die der menschlichen Anatomie am stärksten entgegenkommt.;6,26666666666667;2,10000000000000;5;0,4666666666666667;30;27;3;13,85714285714286;4,722222222
97;Wichtig ist, beim Fahrradfahren eine möglichst gleichmäßige Belastung der Kontaktpunkte des Fahrers mit dem Fahrrad gemäß der natürlichen Anatomie des Menschen zu erreichen.;6,47826086956522;2,08695652173913;4;0,4782608695652174;23;25;1;13,09090909090909;2,100000000
98;Dabei trägt naturgemäß der Fuß mit dem Kontaktpunkt Pedal den größten Teil des Körpergewichtes, und der Fuß ist von Natur auch dafür geschaffen, die Körperlast zu tragen.;5,22222222222222;1,70370370370370;5;0,4074074074074074;27;28;2;12,00000000000000;3,000000000
99;Um die ergonomischste Rückenhaltung zu erreichen, sollte die Sitzhaltung idealerweise so sein, dass die imaginäre Linie zwischen Schulterblatt und höchstem Punkt des Pedals senkrecht ist.;6,40000000000000;2,00000000000000;5;0,4400000000000000;25;15;2;15,54545454545454;3,466666667
100;Um eine optimale Versorgung der Füße und eine möglichst geringe Belastung der Knie zu erreichen, sollte die Sattelhöhe so eingestellt werden, dass beim Treten der Pedale am tiefsten Punkt das Bein immer noch leicht angewinkelt ist.;5,36111111111111;1,83333333333333;4;0,4444444444444444;36;21;2;12,37500000000000;4,600000000
101;Als zweitgrößte Belastungszone ist der Kontakt zwischen Gesäß und Sattel anzusehen.;6,54545454545455;2,18181818181818;5;0,5454545454545454;11;11;1;14,50000000000000;3,300000000
102;Dieser Berührungspunkt kann insbesondere daher problematisch werden, da das menschliche Becken mit seinen Sitzbeinhöckern und dem Schambein (bzw den Schambeinkufen, auch Schambeinkamm genannt) durch den Kippwinkel des Beckens Auswirkungen auf die Biegung der gesamten Wirbelsäule hat.;6,77777777777778;2,08333333333333;5;0,4166666666666667;36;35;2;15,66666666666667;5,888888889
103;Somit kann eine falsche Beckenhaltung (zB um Missempfindungen aufgrund des Sattels zu vermeiden) zu einer starken Belastung der Wirbelsäule führen.;6,25000000000000;2,10000000000000;5;0,4500000000000000;20;22;1;14,00000000000000;3,700000000
104;Gleichfalls problematisch wird ein falscher Beckenwinkel auf dem Sattel für den gesamten Beckenbereich, da dieser Bereich stark mit Blut- und Nervenbahnen durchzogen ist, die auf der Innenseite der Oberschenkel liegen und die die unteren Gliedmaße zu versorgen haben.;5,97368421052632;1,89473684210526;4;0,4473684210526316;38;39;4;14,41176470588235;5,200000000
105;Werden diese Versorgungsbahnen durch ein Aufliegen des Schambeins bzw der Schambeinkufen / des Schambeinkamms auf dem Sattel längere Zeit eingeengt oder gar gequetscht, können dadurch Schädigungen der entsprechenden Gefäße und Versorgungsbahnen entstehen.;7,12903225806452;2,16129032258065;5;0,4838709677419355;31;33;2;16,13333333333333;6,300000000
106;Daher ist es notwendig, die Hauptbelastung dieses Kontaktpunktes auf die Sitzhöcker zu bringen und möglichst wenig Druck auf den Bereich der Schambeinkufen, des Damms, der Genitalien und der innenliegenden obersten Teile der Oberschenkel auszuüben.;6,20588235294118;1,97058823529412;5;0,4411764705882353;34;34;1;14,73333333333333;4,750000000
107;Schließlich bilden die Hände mit dem Lenker den dritten Kontaktpunkt zwischen Radfahrer und Fahrrad.;6,14285714285714;1,78571428571429;3;0,5000000000000000;14;13;1;13,42857142857143;2,600000000
108;Auch hier sind medizinische Aspekte zu beachten, um eine optimale Blut- und Nervenversorgung der Hände und Finger zu gewährleisten.;5,84210526315789;2,10526315789474;5;0,4736842105263158;19;14;1;13,66666666666667;2,666666667
109;Dabei spielt die Entfernung des Lenkers zum Gesäß des Radfahrers genauso eine wichtige Rolle wie die Lenkerform (Biegung) und die Höhe des Lenkers, der optimalerweise in gleicher Höhe wie die Mitte der Beckenknochen sein sollte.;5,42857142857143;1,85714285714286;6;0,4285714285714285;35;38;2;14,53333333333333;4,000000000
111;Der Abstand zwischen beiden Händen (gemessen vom kleinen Finger der einen zum kleinen Finger der anderen Hand) sollte nur unwesentlich den Abstand der Schulterblätter übersteigen.;6,08000000000000;1,92000000000000;4;0,5200000000000000;25;29;1;11,15384615384615;3,357142857
112;Die Hand sollte die gerade Verlängerung des Unterarms bilden und weder nach oben noch nach unten geknickt werden, um so durch das Handgelenk eine permanente und ungehinderte Blutversorgung der gesamten Hand sicherzustellen.;5,93750000000000;2,00000000000000;5;0,3750000000000000;32;25;1;14,00000000000000;4,700000000
113;Wird das Gewicht gleichmäßig auf die drei Kontaktpunkte verteilt, entsteht ein zusätzlicher Druckpunkt an der Wirbelsäule zwischen den Schultern, dort wo die Arme ansetzen.;6,08333333333333;1,83333333333333;4;0,4583333333333333;24;16;3;13,54545454545454;3,133333333
114;Als grobe Richtlinie sollten die imaginären Verbindungslinien der drei Kontaktpunkte und des Schulterblattes eine Raute darstellen, deren Seiten möglichst etwa gleich lang sein sollten.;6,66666666666667;2,12500000000000;6;0,4166666666666667;24;16;2;15,00000000000000;3,647058824
115;Ein Geldautomat, Geldausgabeautomat (GAA), Bankautomat, Bankomat, Bancomat oder wie im Englischen ATM (Automated Teller Machine) ist ein technisches Gerät zur Bargeldabhebung in Selbstbedienung bei Geld- und Kreditinstituten vom eigenen Giro- oder Kreditkartenkonto (siehe auch Electronic Cash).;6,88888888888889;2,38888888888889;7;0,4444444444444444;36;28;1;16,86666666666667;2,727272727
117;Der Geldausgabeautomat war – noch vor dem PC – das erste Computerterminal, das breiten Bevölkerungsschichten weltweit zugänglich war.;7,00000000000000;2,31250000000000;7;0,5000000000000000;16;12;2;15,12500000000000;2,125000000
118;In Deutschland hat sich der Begriff Geld(ausgabe)automat durchgesetzt.;6,10000000000000;1,80000000000000;3;0,3000000000000000;10;11;1;13,66666666666667;1,700000000
119;In Österreich ist der Begriff Bankautomat bzw Bankomat etabliert, in der Schweiz und in Liechtenstein wird der Begriff Bancomat für Automaten, deren Betreiber eine Bank ist, sowie Postomat für Automaten der Post verwendet.;5,63636363636364;1,87878787878788;4;0,3636363636363637;33;28;3;14,41666666666667;3,000000000
120;Im englischsprachigen Raum (UK) ist die Bezeichnung Cash Dispenser, (USA, Australien) Automated Teller Machine (englisch teller ‚Schalterbeamter‘) oder Automatic Teller Machine (ATM) oder wie in Kanada Automated Banking Machine (ABM) üblich.;6,32258064516129;2,22580645161290;5;0,2258064516129032;31;46;1;13,42857142857143;2,125000000
121;Gebräuchlich sind Bezeichnungen wie Cash Machine, Money Machine, Cashpoint, Cashline oder bauartbezogen Hole in the Wall („Loch in der Wand“).;5,75000000000000;1,90000000000000;5;0,2500000000000000;20;27;1;14,20000000000000;2,666666667
123;Eine Unterteilung wird gleichfalls nach standortbedingter Bauform vorgenommen.;8,75000000000000;2,62500000000000;5;0,5000000000000000;8;8;1;18,25000000000000;3,444444444
127;Die Bezahlmöglichkeit per Karte und einen ähnlichen Aufbau sowie ähnliche Sicherheitsproblematik wie ein Geldautomat besitzen Fahrkartenautomaten und andere Selbstbedienungsautomaten.;8,63157894736842;3,00000000000000;8;0,5789473684210527;19;15;1;14,81818181818182;3,928571429
128;Das Kernstück eines „GAA“ ist ein gepanzerter Tresor, der in Deutschland in der Regel vier Geldkassetten enthält, die jeweils 2800 Euro-Geldnoten aufnehmen können.;5,62500000000000;1,79166666666667;4;0,3750000000000000;24;20;3;14,77777777777778;2,777777778
129;Der Tresor ist in der Regel fest eingemauert oder auf andere Weise mit dem Boden oder der Wand armiert.;4,42105263157895;1,52631578947368;4;0,4736842105263158;19;12;1;11,33333333333333;2,200000000
130;Weitergehende Sicherungsmaßnahmen können eine Videoüberwachung und eine Zugangskontrolle durch einen Türöffner sein, denn viele GAA befinden sich in Vorräumen der Geschäftsstellen der Banken, sodass sie auch außerhalb der Schalteröffnungszeiten zugänglich sind.;7,35483870967742;2,35483870967742;6;0,3870967741935484;31;22;3;17,41666666666667;3,800000000
132;Die Softwareausstattung besteht aus einem üblichen Betriebssystem wie beispielsweise Windows XP, Gerätetreibern, einer Kommunikationsschicht (zB CEN/XFS oder J/XFS) und einer Anwendung, die den Geldautomaten steuert und die Kommunikation mit der Gegenstelle (Server/Host) organisiert.;7,39393939393939;2,42424242424242;7;0,3636363636363637;33;38;2;15,41666666666667;3,600000000
133;Frühe Geldautomaten wurden hardwarenah durch einen Großrechner gesteuert.;8,12500000000000;2,62500000000000;5;0,6250000000000000;8;8;1;15,40000000000000;2,250000000
134;Heutzutage sind neben einem Standard-PC auch PC-typische Betriebssysteme im Einsatz.;7,40000000000000;2,50000000000000;5;0,4000000000000000;10;11;1;17,50000000000000;2,000000000
135;Im Jahr 2007 waren früh eingesetzte Betriebssysteme wie MS-DOS und OS/2 bei Geldautomaten bereits selten anzutreffen, während Microsoft Windows den Markt bei Geldautomaten zu dominieren begann.;6,38461538461539;2,15384615384615;5;0,4230769230769231;26;17;2;13,18181818181818;3,600000000
136;Linux-basierte Systeme sind zurzeit nur in wenigen lokalen Märkten wie Brasilien anzutreffen.;6,75000000000000;2,50000000000000;5;0,4166666666666667;12;12;1;15,80000000000000;2,000000000
137;Viele Automaten verfügen mittlerweile über eine Sprachauswahl, damit der Kunde die Sprache auswählen kann, die der GAA auf dem Bildschirm anzeigt.;5,85714285714286;1,90476190476190;4;0,3809523809523810;21;21;3;13,50000000000000;2,090909091
